grad,fls1,fls2,fls3,pointvalue1,pointvalue2,pointvalue3,pointvalue4,pointvalue5,pointvalue6,pointvalue7,pointvalue8,pointvalue9,pointvalue10,pointvalue11,pointvalue12,pointvalue13,pointvalue14,pointvalue15,pointvalue16,pointvalue17,pointvalue18,pointvalue19,pointvalue20,pointvalue21,pointvalue22,pointvalue23,pointvalue24,pointvalue25,pointvalue26,pointvalue27,pointvalue28,pointvalue29,pointvalue30,pointvalue31,pointvalue32,pointvalue33,pointvalue34,pointvalue35,pointvalue36,pointvalue37,pointvalue38,pointvalue39,pointvalue40,pointvalue41,pointvalue42,pointvalue43,pointvalue44,ProbabilityWeight-fls1,ProbabilityWeight-grad,ProbabilityWeight-fls2,ProbabilityWeight,ProbabilityWeight-fls3,PointProbability,prefix
0.0674261147,0.1012175386,0.2188630611,0.3994663451,22.0716140809,22.6773716801,23.2722283843,23.8866611799,24.4267811192,24.9407202867,25.4730341131,26.033749093,26.614982135,27.1868567701,27.9755375944,28.5478089535,36.1456102706,44.0691888345,52.7886178052,61.8377026287,71.1931366975,80.7096349602,90.3452218586,99.8874510244,109.3892036,118.04094291,120.22475189,130.879103131,141.277429343,151.066674756,160.520408114,169.793629214,179.217134315,187.980424545,196.178219549,203.575112044,209.340183806,211.72427681,218.079522234,222.205112816,225.934582095,230.526818605,235.512622187,241.291999182,247.923257987,254.904587515,261.914620576,268.816929694,1.0,1.0,1.0,1.0,1.0,1.0,81
0.0698066087,0.0984629395,0.1003535417,0.5004245178,22.0441513385,22.6543230756,23.251555194,23.8609105569,24.4071322112,24.9226958617,25.4653980616,26.0225500345,26.6007911983,27.1743292579,27.9649404626,28.559037074,36.3939917795,44.5680412428,53.5616879944,62.8669761097,72.4604381099,82.1826009924,92.0296975277,101.768217607,111.446705294,120.264237812,123.662583532,140.420744004,156.775803665,172.06589206,186.098649133,198.549743581,210.407350796,221.404706255,232.099992865,242.521108687,251.381468227,255.452914044,267.553839516,277.848258252,287.327045676,297.753708859,307.484994348,316.46182013,324.870751576,332.606561518,339.663110263,346.046066827,1.0,1.0,1.0,1.0,1.0,1.0,82
0.1663355372,0.0756744509,0.5266179833,0.7819943549,22.0266058904,22.6204822162,23.252615021,23.9185551841,24.4967859731,25.0621641141,25.6719974858,26.3281210376,26.9960836428,27.6986537455,28.653848576,29.5879547254,42.3382150828,55.944656297,71.1408684693,87.0535752396,103.645603523,120.529723339,137.541503755,154.206637987,170.624476641,185.513195495,187.097553376,194.579135237,201.975174374,209.06690272,216.095503689,223.056214835,230.15977524,236.978602295,243.714085428,250.348135356,255.928293569,257.837739532,263.97543327,270.202523211,276.392497034,282.56286,288.253084189,293.86950076,299.473489026,305.047598483,310.54839567,315.994041813,1.0,1.0,1.0,1.0,1.0,1.0,83
0.1630214984,0.0932432296,0.3201985872,0.3459048072,22.0675673156,22.6554967838,23.2888033695,23.9582250303,24.528074754,25.0986044232,25.6986078505,26.3611824835,27.0322035721,27.7355562395,28.686470101,29.427524722,39.4656095003,50.0468725174,61.8404406595,74.2266611703,87.2135605036,100.609716342,114.39509601,128.199443808,142.105903698,154.904387887,157.21636377,168.425265979,179.472224502,190.018582614,200.361961518,210.48562439,220.759761733,230.573066691,240.232898161,249.644732067,257.517959596,261.59122049,274.721444691,287.141693852,298.864322027,310.021999995,319.771296548,328.864132992,337.50059102,345.833236841,353.935870149,361.948077711,1.0,1.0,1.0,1.0,1.0,1.0,80
0.0605345618,0.0951544754,0.2877283965,0.6000509006,22.0415483633,22.6532565795,23.2443028054,23.8527396154,24.3972658053,24.906764324,25.4406856763,25.9928379454,26.5691669415,27.1338976717,27.9172393224,28.5199833821,36.51989491,44.885993745,54.0755148526,63.5629727489,73.3103395072,83.1507298494,93.0355235216,102.763262278,112.376016421,121.089048402,122.808704043,131.092481507,139.194749657,146.838426161,154.265529222,161.514481338,168.785641635,175.581883263,182.122564317,188.386698876,193.549083486,195.727880537,202.60969249,208.919995751,214.837806327,220.667421715,226.069144103,231.121509909,235.714601799,239.944103639,243.954999999,247.73204979,1.0,1.0,1.0,1.0,1.0,1.0,79
0.0452721646,0.0849471162,0.5781749308,0.4667048388,22.061829475,22.6421384454,23.2452371203,23.8667067251,24.3831038259,24.8799763232,25.3992181167,25.9543688596,26.5048506182,27.0730926373,27.8317922897,28.4813521882,37.2586476618,46.4661518713,56.5688299182,66.9130541003,77.4131061937,87.8475925407,98.1734802569,108.150060102,117.865938241,126.5742185,127.382516414,131.157010265,134.885128064,138.460721249,141.981360391,145.441641205,148.941526745,152.295754952,155.63790193,158.973628303,161.833829887,163.529810685,169.099481131,174.436563777,179.662215396,185.109178423,190.185561442,195.043333891,199.71345715,204.197566266,208.472572126,212.55801204,1.0,1.0,1.0,1.0,1.0,1.0,84
0.0180949252,0.0856941492,0.6451869891,0.2734384072,22.0554611016,22.6373409412,23.2306208444,23.8391175516,24.3441088401,24.8261368653,25.324134547,25.8541244832,26.3809544958,26.9145132749,27.6293406389,28.2342027183,36.3885076945,44.9189436633,54.2253224492,63.6858282908,73.1997609777,82.5587118345,91.711676689,100.468360204,108.921466044,116.43331132,117.073419459,120.052986941,123.002167852,125.835086067,128.614287109,131.333935633,134.080440063,136.707706365,139.313250601,141.88254863,144.067151278,145.94153389,152.058082254,157.892329089,163.465313909,169.287636916,174.535315954,179.598043623,184.724535283,189.772282521,194.552242521,199.022099285,1.0,1.0,1.0,1.0,1.0,1.0,85
0.0158212311,0.0949528096,0.22149973,0.8287287598,22.0200383195,22.641028806,23.2153267894,23.7974423823,24.3304852098,24.8133887182,25.3207655842,25.8247705115,26.3590413594,26.8640131105,27.5752994581,28.125732708,35.3445834501,42.8635490678,51.0452997706,59.3885217014,67.8273278771,76.1875228307,84.4124353385,92.377278143,100.119062821,107.045400556,108.859306626,117.613790176,126.043294261,133.857816617,141.366563682,148.551689172,155.405319539,161.378004701,166.746996342,171.5925327,175.349943908,176.196702029,179.019189875,182.149405702,185.467339207,188.369453765,190.970539715,193.703554996,196.399898778,198.969158715,201.475477785,203.85856098,1.0,1.0,1.0,1.0,1.0,1.0,86
0.0184275526,0.0906169336,0.3448804595,0.4904312715,22.0382779182,22.6411828768,23.2229608079,23.8188508455,24.3388561011,24.8232507081,25.3237911187,25.8432934341,26.3785273263,26.8987575204,27.6151302319,28.1926206452,35.8915778683,43.9343486669,52.6957165,61.6195191598,70.6236124892,79.5264518485,88.2623749515,96.6805951512,104.843229498,112.119879575,113.279406088,118.789430047,124.162580037,129.231171128,134.15992799,138.985395586,143.840913489,148.418912083,152.877528481,157.212980165,160.846080247,162.590013456,168.141111031,173.417711092,178.407582927,183.147478092,187.512958942,191.689465395,195.579385734,199.136360847,202.412621256,205.414608213,1.0,1.0,1.0,1.0,1.0,1.0,87
0.0025355158,0.1042901793,0.3470994982,0.5292749012,22.0394116918,22.6615814221,23.2283174974,23.8040026461,24.3295650794,24.8048352705,25.2955786666,25.7867245655,26.3101645794,26.7943353306,27.4797704869,27.9651613037,34.2899502717,40.8322338728,47.9127196405,55.1185685391,62.3927783496,69.6014398603,76.676684535,83.5341243168,90.2048734204,96.1626229811,97.140914241,101.792385858,106.378623522,110.702241054,114.856288555,118.892201487,123.008629079,126.935847655,130.795366933,134.594915279,137.810435825,139.327261868,144.056157274,148.704160422,153.170947584,157.345089138,161.190878624,165.031804566,168.713049133,172.071241979,175.164712823,177.951461876,1.0,1.0,1.0,1.0,1.0,1.0,88
0.0885429285,0.1134889174,0.6385045235,0.5532998248,22.0645810981,22.6598908177,23.2658743759,23.8986968656,24.4432462344,24.963797054,25.5128052776,26.0984708885,26.6959856641,27.3030142845,28.1311483566,28.660066159,35.699653032,42.981464318,50.9870438502,59.3107662852,67.9442661399,76.7613919038,85.7554964266,94.7672667246,103.858588372,112.250319689,112.983794973,116.402096468,119.815106632,123.125971385,126.426674084,129.719095256,133.072498102,136.296723954,139.521398993,142.765079718,145.533996682,146.84587622,151.291211241,155.808697019,160.24088749,164.706402186,168.943031836,173.105075854,177.152301841,181.159503216,185.174281865,189.179350898,1.0,1.0,1.0,1.0,1.0,1.0,89
0.1003606955,0.11594096,0.4276059607,0.1463104629,22.0841600449,22.6688632798,23.2793427732,23.9172491729,24.4482999609,24.994094883,25.5271254823,26.137918528,26.7529357207,27.3751103738,28.2085153422,28.7328506047,35.7769979686,43.0930264908,51.1327182489,59.5193016843,68.2466346889,77.1982898925,86.3784884625,95.5708037032,104.923789918,113.545393953,114.65472909,120.011097368,125.346519602,130.478256697,135.577503634,140.601659106,145.834646191,150.893679017,155.949016425,160.993643259,165.285630552,169.751169565,185.109034295,200.467809052,214.919135099,229.542492429,243.472390208,256.966146185,269.812235275,282.159588957,294.116254786,305.671098679,1.0,1.0,1.0,1.0,1.0,1.0,90
0.0827921721,0.0823262417,0.3345871231,0.5692293699,22.0688765146,22.6625088053,23.2672224847,23.8989715508,24.4394916824,24.9591522057,25.501973671,26.0859278783,26.6802692781,27.2831008616,28.1033048898,28.8292006217,38.664614302,49.050706395,60.5040467269,72.320537409,84.427031042,96.5871046073,108.711881689,120.527357246,132.112712546,142.546547518,144.355776323,153.03570488,161.483228167,169.470603575,177.252450589,184.889366453,192.559202671,199.760647608,206.710866799,213.325935861,218.754023876,221.091070604,228.370921154,234.982894156,241.424635293,248.121358859,254.133150718,259.468708109,264.336144955,268.929700909,273.311588606,277.524646077,1.0,1.0,1.0,1.0,1.0,1.0,91
0.1545028611,0.0753249453,0.3521453313,0.2082733874,22.0517173427,22.6573314942,23.2793039813,23.9378420363,24.5197956256,25.0837419481,25.6853066166,26.3318256619,27.0033262915,27.6886782122,28.6351304116,29.5544028949,42.087734014,55.472825263,70.3881278927,85.978395833,102.193160066,118.654242249,135.164426748,151.308606734,167.196435157,181.576933373,183.948760613,195.365016232,206.541807042,217.13167045,227.380862063,237.419740699,247.654189581,257.344487047,266.661419585,275.44641825,282.631433382,287.924104309,304.273189865,318.066796716,330.474252748,344.366031711,358.251546382,372.916923812,388.417274891,403.573657466,417.675543339,430.653547232,1.0,1.0,1.0,1.0,1.0,1.0,92
0.0130607599,0.094182727,0.8234892453,0.1136951543,22.0513659801,22.6485062602,23.2327052583,23.8301389188,24.3423634207,24.8314682753,25.3255501156,25.8493473132,26.3853880577,26.9054734791,27.6175240412,28.1599191529,35.3893364117,42.9232415847,51.1218094122,59.4849625672,67.94002065,76.3153750877,84.5517459182,92.4930628499,100.236036615,107.15070166,107.60603127,109.689996446,111.772052719,113.759288472,115.704899396,117.593528882,119.552062247,121.437126025,123.317083202,125.200835008,126.806035101,129.074551422,136.779002415,144.284505994,151.400614101,158.731776946,165.56691437,172.069578313,178.276718268,184.174657326,189.754161751,195.005650267,1.0,1.0,1.0,1.0,1.0,1.0,93
0.1793926644,0.0948604701,0.6645838963,0.2963783353,22.0441286156,22.6510425833,23.2806187157,23.9511254345,24.5472093237,25.1156167723,25.7422149895,26.4039883585,27.0938090112,27.804805663,28.7929401156,29.5485581029,39.721593046,50.439174615,62.4064921074,75.0072051835,88.2654754318,101.994705859,116.144232299,130.39552821,144.772137646,158.056333003,159.169629207,164.327385024,169.487906314,174.495715786,179.475752727,184.435303915,189.494166931,194.401804205,199.335351196,204.312258968,208.578038403,212.414416157,225.330633496,237.914972811,250.336596373,263.017150603,274.907315578,286.482219796,297.624846077,308.264138188,318.420185129,328.123779555,1.0,1.0,1.0,1.0,1.0,1.0,94
0.109826231,0.1192922366,0.8062085458,0.4031974825,22.0601344211,22.668342963,23.2744225892,23.9090097052,24.4721549711,25.007266598,25.5740907913,26.1733657903,26.7961744429,27.4217687716,28.2856929788,28.8112165954,35.7543961121,42.9338816745,50.8371515166,59.0951161896,67.7207533189,76.5959670899,85.71519639,94.9318146016,104.304341802,113.015163831,113.618203559,116.385790692,119.169484432,121.869643775,124.54928043,127.207529344,129.95713338,132.648809074,135.365606887,138.105737373,140.421290608,142.038926673,147.44702302,152.658933223,157.717392851,162.970966672,167.977058681,172.855065291,177.617989173,182.338664527,187.056071444,191.718795294,1.0,1.0,1.0,1.0,1.0,1.0,95
0.0806464554,0.0814387599,0.6507615861,0.304169009,22.0643261347,22.6474058835,23.258449454,23.8950683531,24.4282238054,24.9433573399,25.4871305543,26.0721894847,26.6576762232,27.2643797695,28.0807512077,28.8136741637,38.7710331983,49.2818051483,60.878261954,72.8302330178,85.0573591595,97.3005669375,109.48073531,121.308381834,132.875515456,143.283897217,144.172364107,148.292944101,152.359298678,156.272134528,160.16305023,164.042733461,167.981391793,171.752487653,175.497303408,179.214516921,182.377224928,184.970682874,193.624470085,201.988938935,210.235121994,218.645030017,226.326256929,233.656442014,240.683791346,247.35543628,253.631197156,259.578028238,1.0,1.0,1.0,1.0,1.0,1.0,96
0.0863467568,0.0961051268,0.1574923176,0.5130153179,22.0219484596,22.6239770108,23.2241750181,23.8492185948,24.3936752869,24.9209059453,25.4626608759,26.0460788701,26.6494138815,27.2469432248,28.0707639861,28.6945659317,37.0548435179,45.8183537411,55.4813610071,65.518662572,75.9036450763,86.4819230747,97.2031875782,107.832525884,118.43499017,128.093263473,131.285590377,146.920830924,162.00488738,176.075608027,189.532537958,201.984823643,213.25331466,222.643552853,230.913063648,238.410928497,244.328834416,245.893561102,251.571531827,257.979143269,263.951118415,270.74682007,278.378378765,286.771304707,295.355262478,303.730133952,311.73723076,319.275607472,1.0,1.0,1.0,1.0,1.0,1.0,97
0.0603026619,0.0918660982,0.4965494795,0.2558060938,22.070162053,22.6548471232,23.2594848654,23.8842236307,24.4090138644,24.912980071,25.4418582804,26.0057364774,26.5694080031,27.1492636497,27.9279444569,28.5472796697,36.875091986,45.582005477,55.1629046641,65.0399703416,75.1603813032,85.3429572685,95.5593289595,105.561896292,115.413116115,124.322489738,125.31207879,129.982478856,134.602327051,139.035152878,143.415666618,147.704363692,151.996951445,156.088448588,160.170305146,164.269669101,167.799772227,170.604420862,179.99659942,188.935731802,197.462666931,205.980692748,213.598266118,220.694942526,227.388857559,233.697464088,239.618586535,245.207387537,1.0,1.0,1.0,1.0,1.0,1.0,98
0.1986701593,0.100728351,0.2203200438,0.4656672167,22.0192859119,22.6217178801,23.2558115246,23.9390763746,24.5367192709,25.1270365792,25.7564259227,26.4492963182,27.1714624585,27.9111501425,28.9384318383,29.6622184123,39.4545632374,49.7587507666,61.2561515745,73.3955416105,86.2151120033,99.5736315579,113.433608917,127.50476608,141.852163197,155.183192325,158.818942426,176.658146185,194.118851987,210.712101895,226.964194328,242.815220053,258.43063622,272.721232655,286.130338552,298.471185511,308.240242906,311.878902526,323.127567471,333.32735522,342.036669186,350.407658267,358.342832423,366.699297348,375.760999493,385.450352793,395.464875162,405.648481126,1.0,1.0,1.0,1.0,1.0,1.0,99
0.0356499296,0.1078947114,0.5388451426,0.6692855663,22.0583915732,22.6354497859,23.2372335153,23.8555491345,24.36551273,24.8528354484,25.3655673142,25.9098086179,26.4460027724,27.0017957797,27.7416537496,28.2376386179,34.858755574,41.6818059675,49.15814344,56.8754385323,64.8012254725,72.7785090859,80.7961104891,88.6748657464,96.4815214128,103.594070385,104.307956774,107.656307986,110.974472833,114.177620738,117.360724205,120.520691152,123.716615328,126.773645196,129.805737229,132.813494132,135.37717812,136.36762632,139.550604669,142.674015885,145.794899104,149.043831236,152.123833337,155.174153041,158.202014801,161.207478689,164.160519023,167.083059771,1.0,1.0,1.0,1.0,1.0,1.0,100
0.0135481744,0.0759026328,0.6614627704,0.7580654976,22.0694362152,22.6525103873,23.2450643792,23.8528623735,24.3593398943,24.8381487242,25.3370113112,25.8637915051,26.3872178723,26.919127561,27.6309664321,28.3072353225,37.4668222785,47.1070636848,57.6119795706,68.2279222635,78.8129649125,89.1017282158,99.0237097079,108.391127373,117.315128339,125.168081274,125.773424017,128.539207653,131.240231972,133.811161794,136.326746725,138.859049545,141.489873986,144.037180187,146.553581761,148.99541626,151.033543892,151.732493227,153.874889955,156.272934622,158.841009357,161.282136589,163.34126678,165.342726222,167.382816156,169.435278342,171.435245398,173.356154444,1.0,1.0,1.0,1.0,1.0,1.0,101
0.023886442,0.1115442993,0.1004373459,0.6808916828,22.1541983892,22.593321423,23.2456532669,23.9391330731,24.3274485659,24.8227866189,25.2525877979,25.8822391015,26.3842617254,27.0116576528,27.7118330765,28.1301050795,34.3216704404,40.6488691477,47.5835707247,54.7554098462,62.0863482861,69.4313950709,76.8358132766,83.9677432087,91.1240519101,97.6116636297,100.390323954,114.115848285,127.153520452,139.270805319,150.442520266,160.183166437,168.924382505,176.688456506,184.135035602,191.270484958,197.388152087,199.133595503,204.566275655,209.549761842,214.049636972,218.982822195,224.457640771,230.323659373,235.852330456,240.979178662,245.614669753,250.201493496,1.0,1.0,1.0,1.0,1.0,1.0,103
0.0461720448,0.0940724681,0.7939665845,0.6374493802,22.0473105635,22.6377768429,23.2347310428,23.849457644,24.3718107295,24.8684750199,25.3877984309,25.9356120755,26.489589789,27.0471839355,27.8047314094,28.3919887,36.2573357913,44.4642327409,53.4621730889,62.7080741579,72.144080614,81.5936524641,91.0170934781,100.214763366,109.254283476,117.411605757,117.980193428,120.58002222,123.177680508,125.683155075,128.156301585,130.606811034,133.111247981,135.512940828,137.913167968,140.337578241,142.429075139,143.261629586,145.957757466,148.681101836,151.320474498,154.003557902,156.610743452,159.257536437,161.885926813,164.459834345,166.983487673,169.455553483,1.0,1.0,1.0,1.0,1.0,1.0,102
0.0215892821,0.1101657264,0.7018051176,0.5916775105,22.0693704655,22.6508542093,23.2455422044,23.8533966015,24.3580235428,24.8404881556,25.3396558281,25.8687626132,26.393789664,26.9268621113,27.6396349345,28.1107276877,34.36689262,40.8001347248,47.8182369256,55.0320280258,62.4017186648,69.7814988416,77.1584056339,84.372914369,91.5008479553,97.9638872083,98.4687107867,100.806942965,103.137650616,105.389229781,107.629345112,109.852092383,112.138424619,114.34186499,116.539048175,118.73274981,120.605331667,121.412555548,124.052725983,126.607771743,129.24114124,131.95437465,134.374214861,136.675708067,138.970281108,141.294408002,143.624041465,145.966520335,1.0,1.0,1.0,1.0,1.0,1.0,104
0.0655490651,0.0973555308,0.3842928143,0.2801985572,22.0737988729,22.6667241885,23.2679260072,23.888778791,24.4201566401,24.9285551626,25.4595149062,26.0229211439,26.5934785769,27.1718639465,27.95513211,28.5436987545,36.4067704409,44.6064365583,53.6343346755,62.9788661937,72.6082766911,82.3692718891,92.2375602312,101.974498114,111.629089089,120.402290276,121.677456419,127.773019673,133.798484509,139.557197978,145.214479206,150.703213858,156.175746438,161.374164424,166.546924845,171.741493473,176.219714014,179.129104727,188.811001717,198.079169944,206.598730334,215.001242683,222.578694274,229.687974628,236.453366953,242.843044717,248.832389999,254.449033566,1.0,1.0,1.0,1.0,1.0,1.0,107
0.0321920531,0.1002130173,0.7595358135,0.8460292832,22.0625422402,22.6459634628,23.2445059304,23.8556155127,24.3670506599,24.8576515697,25.367768566,25.90660673,26.4430040584,26.9897482631,27.7221203925,28.2548136591,35.3541031599,42.7122045784,50.7593510433,59.0164103369,67.4313933145,75.8380405621,84.2317109955,92.419577103,100.483403498,107.774430821,108.317465707,110.831387526,113.34226747,115.753688254,118.143239411,120.500341016,122.909422686,125.194459828,127.453068048,129.725598074,131.680527389,132.231494584,134.058218538,135.933120095,137.763968043,139.545116784,141.188838601,142.929516431,144.778082966,146.664211382,148.544853821,150.430744462,1.0,1.0,1.0,1.0,1.0,1.0,105
0.1643785055,0.083862926,0.2979796285,0.4852915164,22.070948574,22.66926146,23.297737848,23.9628559092,24.5416361572,25.1122443717,25.7163623399,26.3744325721,27.050666194,27.7493863542,28.7048951835,29.5376386544,40.8472107073,52.8574590007,66.2692502381,80.3615701408,95.1287832436,110.299696379,125.766014722,141.106170086,156.399549037,170.367901185,173.085588705,186.273417655,199.193412898,211.447378877,223.365908291,234.957960311,246.58813718,257.509548212,268.052741603,278.093033312,286.322722708,289.80353151,300.672820338,310.334886744,319.261375871,328.22634675,336.283495857,343.783319052,350.920088593,357.854714799,364.667564065,371.474489321,1.0,1.0,1.0,1.0,1.0,1.0,106
0.133482446,0.086907607,0.6982800264,0.2253153277,22.0444071637,22.6438044971,23.2635472046,23.9145002666,24.4827925434,25.0314302913,25.6189361282,26.2451874523,26.8895078156,27.5504480122,28.4583221512,29.2195070961,39.5006341222,50.3653824314,62.4503525833,75.0839250376,88.2506101736,101.718801386,115.410482038,128.980829466,142.488172785,154.817960863,155.778255875,160.206499726,164.622105347,168.885664772,173.151931156,177.405177211,181.747415177,185.935924528,190.143275642,194.409624795,198.078910832,201.81594224,214.561585146,226.833297201,238.891177585,251.147287468,262.571059,273.3087567,283.119089071,292.16120501,300.659361457,308.742458648,1.0,1.0,1.0,1.0,1.0,1.0,109
0.1616678171,0.0704521013,0.500495083,0.2573270109,22.0672664648,22.6495485821,23.2842120904,23.9540767105,24.5174172462,25.0859887906,25.6806071534,26.3423249322,27.0065799038,27.7082058765,28.6499518863,29.6389218221,43.2361804459,57.8024060223,74.0540550282,91.0297550152,108.656343787,126.480279802,144.29092024,161.568664546,178.480461355,193.71021469,195.444549299,203.695488296,211.814934637,219.564393465,227.167471313,234.604320463,242.184011437,249.447465375,256.621792279,263.662255833,269.585565672,273.24083927,285.507999321,297.549326506,308.614671276,319.805270903,330.004846066,339.898375418,349.775419588,359.477670504,368.83890208,378.002312022,1.0,1.0,1.0,1.0,1.0,1.0,110
0.1929819348,0.084983651,0.1358065339,0.2649973608,22.0449262378,22.6539005598,23.2809181777,23.957376789,24.5568254787,25.1402575129,25.7629935311,26.4440752267,27.1575942792,27.8840965316,28.8949172792,29.7559744833,41.4829788088,53.9559497727,67.9094775838,82.6275785787,98.1275226297,114.161117501,130.567220066,146.942723725,163.331263905,178.351108991,183.195755423,207.050278521,230.35646274,252.342396995,272.883847557,291.477431046,308.93659293,324.709800737,339.714121475,354.114430946,366.20080605,374.59879484,401.078530673,428.104085365,456.564416557,483.556102316,505.632351138,524.253440715,540.138878366,553.957466912,566.113482901,576.87892505,1.0,1.0,1.0,1.0,1.0,1.0,111
0.1749483386,0.0916143145,0.3011954049,0.3038807575,22.0752194145,22.6668854113,23.2994309837,23.9743228237,24.5495592734,25.1349307224,25.7366279783,26.416332266,27.1118080218,27.8288597147,28.8052175941,29.575792224,40.0606921513,51.1570968001,63.5383961835,76.5771586455,90.2829194483,104.453373889,119.02141445,133.600751365,148.300714636,161.812205895,164.374195039,176.843512858,189.132618559,200.855268831,212.317345915,223.612990652,235.227534361,246.330838821,257.148892552,267.457334156,275.919452357,280.175167441,293.233238842,304.898727878,315.629910561,326.660043128,337.002277494,347.338562526,357.93953854,368.594824438,379.111889057,389.556768103,1.0,1.0,1.0,1.0,1.0,1.0,108
0.1362797051,0.0868354037,0.4173905013,0.4538791227,22.0725040214,22.6738066791,23.2891156605,23.9423237146,24.5109557378,25.0625163829,25.6427403169,26.2739950987,26.9266021024,27.5886527466,28.4998890922,29.262289433,39.6030658022,50.5453579167,62.7092414806,75.4329223941,88.6954078807,102.274247033,116.058865599,129.723927788,143.330415577,155.738154356,157.421926387,165.433185421,173.32212246,180.869553067,188.297599292,195.644797595,203.094210073,210.205597894,217.246359697,224.212857944,230.134103868,233.340575598,243.776143266,253.958921508,263.766856225,273.754801595,282.941805107,291.551811739,299.625184432,307.158628574,314.197785189,320.824463446,1.0,1.0,1.0,1.0,1.0,1.0,112
0.1812421282,0.0907113196,0.2672837129,0.6275362449,22.0327757391,22.6433976584,23.2689370345,23.9399579313,24.5380499212,25.1164724355,25.7377713041,26.4089679783,27.1137540592,27.8293932615,28.8279551912,29.6175044061,40.305574177,51.6173450478,64.2494667919,77.5637146093,91.5799689198,106.093719227,121.00414619,135.976435595,151.052229312,164.935843613,167.975023083,182.781900521,197.336371617,211.200585107,224.691945545,237.824409661,250.928751402,263.199039806,275.038162757,286.320938928,295.580071655,298.973609904,309.343879549,318.858084826,327.893050908,336.613539955,344.398557516,351.865992124,359.004430689,365.919217416,372.723508043,379.470813602,1.0,1.0,1.0,1.0,1.0,1.0,113
0.1035231531,0.1046382695,0.3112437991,0.8830350881,22.0683259149,22.6733275339,23.2829684408,23.9169409079,24.4790125889,25.0053742816,25.5773462429,26.1685908041,26.7781735683,27.4006410505,28.255774986,28.8509998452,36.7458893938,44.9606996092,54.0455005371,63.5255950293,73.4023954599,83.5219015073,93.8780919858,104.25548863,114.681836481,124.297977095,126.046166315,134.508683698,142.91566202,150.973229,158.845734162,166.52170512,174.2457479,181.596192372,188.831291832,195.952012566,201.976278938,203.897944618,209.832364629,215.353056956,220.749680959,226.169399974,231.20647562,236.236192001,241.143682657,245.867054512,250.42700382,254.781007278,1.0,1.0,1.0,1.0,1.0,1.0,114
0.0884808348,0.1041674291,0.1576589024,0.3034700711,22.0818024351,22.6666467663,23.2673313226,23.8984148794,24.4162257744,24.9672596883,25.4722138916,26.0801928266,26.6967912058,27.2994210708,28.1094299755,28.6725989373,36.3161561967,44.3271490604,53.1305138928,62.3049453609,71.8269463746,81.6019963853,91.5892784311,101.526103918,111.576920935,120.728209384,123.841697063,139.200311124,154.066519225,167.96858478,181.393549283,194.061152964,205.852835429,215.751895368,224.471608219,232.321169884,238.482129201,241.230838324,250.22162475,259.496987671,270.829483083,284.852747746,298.907742138,312.326296157,324.519147111,335.424891607,345.226029294,354.108720732,1.0,1.0,1.0,1.0,1.0,1.0,115
0.0270736908,0.1136733533,0.3690167005,0.7986962045,22.0691853369,22.6715748217,23.2571993624,23.8553249111,24.3783006576,24.8621854461,25.3703567781,25.8908752626,26.4251335033,26.9508066548,27.6717348437,28.1360382317,34.2166539408,40.4639908371,47.2810454677,54.3140195382,61.540286743,68.826245895,76.1395598686,83.3459236915,90.4833830165,96.9791940818,97.9633435838,102.656345484,107.295155589,111.713363859,116.041117329,120.289931518,124.593188187,128.687262973,132.696788186,136.613721887,139.902770798,141.072744046,144.669870729,148.199856208,151.493423599,154.898697097,158.027272301,161.074262663,164.209274884,167.344037823,170.371811887,173.206446362,1.0,1.0,1.0,1.0,1.0,1.0,116
0.0144280592,0.1139738847,0.2434975993,0.6337367952,22.0903914197,22.6543839912,23.248646416,23.8641031275,24.3467669915,24.8330716845,25.3040392453,25.8451877232,26.3684126841,26.9033611889,27.5999026764,28.0353064717,33.925314769,39.9705297062,46.5481815484,53.3233113504,60.2509765705,67.2139051436,74.177402268,80.9746880121,87.7194331901,93.8130695703,95.2333595941,102.114191371,108.761994865,115.005140886,121.019580881,126.850762243,132.724347541,138.266079215,143.62567887,148.673138368,152.815477674,154.529313355,159.642806114,164.221833567,168.664029324,173.257556875,177.205101411,180.788120365,184.258923678,187.640940893,190.838598539,193.902513338,1.0,1.0,1.0,1.0,1.0,1.0,117
0.1332569799,0.0831243235,0.275442811,0.603039586,22.0786189547,22.6715394647,23.2935741668,23.9483765688,24.5108141223,25.0614339132,25.643185739,26.2749892981,26.9178452195,27.5838787833,28.4879880682,29.2841077174,40.0950469523,51.5488517713,64.2785790617,77.5543059952,91.3382898286,105.367772251,119.556093999,133.537334867,147.395887354,159.998373045,162.640976189,175.470488009,187.978997841,199.797605879,211.269823246,222.481631807,233.731997327,244.219627709,254.212566145,263.534091433,271.026419258,273.778234518,282.04444342,289.092969256,295.870053977,303.083818766,309.410701981,315.114444618,320.615429978,326.123993843,331.637149317,337.177179437,1.0,1.0,1.0,1.0,1.0,1.0,118
