grad,fls1,fls2,fls3,pout
0.130479310595,0.0991235398822,0.623804019279,0.288898958816,-138.735571497
0.13324967843,0.0998351426308,0.614808474675,0.298531791557,-133.774072562
0.127593618978,0.0945449645396,0.613394917396,0.281052603793,-124.878263384
0.12422512765,0.0959819012956,0.614277841773,0.299773636477,-127.679840647
0.128882828695,0.0952254479772,0.618024788899,0.280035453784,-119.399241748
0.127519253847,0.0968703457096,0.605361649964,0.279699972545,-106.564480918
0.124820961531,0.0936948366215,0.614866304958,0.293757076869,-120.445124679
0.13482366219,0.0932008012747,0.617050443057,0.283710401961,-164.087923842
0.129076978655,0.0978249627992,0.608152880888,0.277377599847,-109.874377693
0.132100494192,0.092488406713,0.614123722396,0.273330418395,-165.442747947
0.131756161931,0.0948059024944,0.623819644989,0.290222022601,-129.793157683
0.130612358313,0.0991881272239,0.617855159856,0.282672256529,-130.418805929
0.135896398922,0.0933756909512,0.615773967663,0.289093823052,-164.64699333
0.127004975543,0.0991720805083,0.62195321572,0.278827987746,-146.479769975
0.13032318276,0.091380073513,0.605896844368,0.290538063833,-167.649380966
0.131752829847,0.0978538790868,0.606198757828,0.288257741353,-107.054267131
0.124946130154,0.0956175409681,0.612845665277,0.277647188152,-105.98694747
0.12635167688,0.0948842482208,0.617981992496,0.27696939203,-112.51929449
0.124420626848,0.092223370847,0.629723372841,0.281604954647,-131.064390919
0.125542401296,0.0949051708707,0.612159076161,0.280634073693,-111.128417941
0.120637851693,0.0919668549501,0.611725004556,0.278786072474,-127.18378114
0.123493522044,0.0959237252847,0.614919022848,0.28315354027,-119.619538713
0.124334930343,0.0930990570977,0.613909569635,0.279842769153,-128.358947697
0.128973934671,0.0961256726661,0.609729083505,0.272718908537,-118.684937231
0.129773828265,0.0963245332493,0.620087757798,0.279861411618,-107.562368967
0.126834088584,0.0919760744868,0.606409745973,0.276964589835,-155.456736447
0.125458517228,0.0941864014428,0.614351402284,0.292480882508,-117.213742522
0.123251734195,0.0960304784371,0.605111333668,0.272864719168,-108.866867538
0.120321612146,0.0967184105829,0.603618101797,0.27646914346,-134.664069532
0.120617138593,0.100027964675,0.610538536652,0.263594972359,-163.156486827
0.1216501366,0.100852134338,0.607838880573,0.280887709489,-170.719027475
0.120984438911,0.0950424510307,0.599511187165,0.275981483056,-108.651935435
0.125236339164,0.0952158618827,0.596084933471,0.272258954761,-120.502208925
0.121802617803,0.0951997949734,0.610981008934,0.275883811981,-112.268947186
0.117308460981,0.0947771157386,0.599309679925,0.271422060251,-121.724022971
0.117055551379,0.091639667814,0.598998932436,0.275658931718,-123.04049901
0.115117618835,0.0944215073807,0.611081053671,0.267190991392,-135.442781095
0.121633606493,0.0979778722279,0.596444521691,0.270823661092,-136.211544904
0.122907946328,0.0998228383334,0.60356510033,0.275085416209,-155.900843262
0.118169998961,0.0936833522439,0.596769777388,0.279528025477,-112.78566391
0.115802474604,0.0999187568717,0.607328835272,0.2766111794,-176.964610306
0.122965205928,0.096563225398,0.599372278659,0.281073440736,-117.902730923
0.121427720987,0.102735616982,0.598569524609,0.275769603429,-177.249734773
0.120699260934,0.0945112068919,0.610692368939,0.265636792879,-105.746223425
0.122377551835,0.0933950728632,0.610044210127,0.263266701379,-122.986864959
0.118593375788,0.0929003489435,0.602930140293,0.267374889992,-113.083083638
0.12091182031,0.0907112907657,0.617674116969,0.265808753137,-142.96701204
0.122594573856,0.0987462857342,0.607964122303,0.268048794838,-145.663702181
0.122905416963,0.0940332825155,0.619118704787,0.267102829851,-109.787335931
0.127296283929,0.0971576654071,0.612386581515,0.267971545759,-108.584124823
0.124236635237,0.0905972456131,0.598967248174,0.264759506659,-164.339615706
0.120819431475,0.0930808125457,0.622535701828,0.265565039972,-111.507354189
0.124578966471,0.093034181642,0.610731708853,0.264083461316,-138.703606033
0.116932302686,0.0905240633071,0.604958371927,0.268337489046,-133.653484227
0.120723253591,0.091669676227,0.611294774887,0.262964541495,-135.665415694
0.124786626486,0.0887732576175,0.619725329229,0.271118359664,-171.401360322
0.122302376793,0.0904062257599,0.61967944003,0.265428162252,-150.961612844
0.123458107409,0.0949574942814,0.606742637126,0.263316003662,-110.804945912
0.120389282186,0.0942074922488,0.614018573058,0.260086096873,-104.880064146
0.124382596,0.0915777040396,0.611588092044,0.261930118673,-152.670480805
0.123679345164,0.0951774049592,0.616259013573,0.256463139951,-107.509062706
0.125494231654,0.0906021059623,0.619582771124,0.255013053972,-163.421970139
0.125862011734,0.0985080282103,0.622304974955,0.258565801512,-133.375215687
0.122089683876,0.0886658423259,0.61950145986,0.259676711292,-167.470902888
0.124476031255,0.0941834482712,0.614623911752,0.260475715475,-122.456017208
0.122337637838,0.0979986706439,0.617352986257,0.259245046494,-140.236363786
0.122035430315,0.0926985166681,0.609050811964,0.259241643334,-132.817958969
0.122019344567,0.0925019501057,0.610943968015,0.250862890481,-137.929814119
0.126458311988,0.0950030730089,0.616256778598,0.264692529528,-119.036914477
0.123187111226,0.0973160579248,0.62066437918,0.248065726173,-125.573221282
0.127459778791,0.0905879815857,0.619260983897,0.25571521114,-169.281505552
0.118754643211,0.0964052286989,0.620098617364,0.261807800428,-141.380659875
0.123285219956,0.094631666876,0.61691276719,0.246765388242,-117.108055571
0.125544102935,0.0915818220763,0.609550704937,0.264523961034,-156.762628241
0.1282446021,0.0977604185454,0.611918839806,0.255898548981,-115.947087306
0.122074653995,0.0902836314295,0.608921309258,0.268803186103,-154.895418863
0.127869972673,0.0946085969558,0.621756867131,0.255862135626,-133.40064546
0.1247450568,0.0951131169235,0.621836001123,0.265264103256,-105.563986938
0.122359034814,0.0967614074625,0.6271836572,0.269769379075,-136.481123229
0.11907064702,0.0947716978198,0.616494800949,0.25198872752,-110.532303247
0.12068150113,0.0962841639806,0.621834332555,0.288345266348,-147.150488044
0.127385591843,0.0938658278192,0.60862845639,0.268117995132,-141.608929858
0.123974874203,0.0953890705655,0.613883394406,0.264030574225,-105.328742544
0.12004270143,0.0939971460236,0.607242092844,0.26647696688,-106.566539735
0.123130264245,0.0887186206156,0.608961706217,0.258391189692,-173.278387875
0.120917319345,0.0968354879647,0.608140168315,0.267144937191,-130.859741219
0.120995658421,0.0926225538452,0.610067607919,0.259813268426,-127.112378732
0.127814118889,0.102946625134,0.59565426014,0.258138350523,-159.086380293
0.121906898279,0.0964655446719,0.615963836546,0.269573056847,-127.241370512
0.120119423923,0.100817135286,0.618549530963,0.25929864947,-171.016594376
0.126679459769,0.0956408352048,0.621317551675,0.269845140163,-106.53206796
0.121933976411,0.0938649462909,0.622866486761,0.26616706696,-107.491544501
0.120398090798,0.0966473397746,0.620383138249,0.26893136324,-140.008723499
0.122787612679,0.096710537229,0.622185150858,0.266942556257,-128.503110625
0.12331425871,0.0975041671344,0.615740526513,0.251861774367,-125.839296653
0.115045559472,0.0965454463991,0.632848073646,0.26395272718,-162.732701659
0.122592066451,0.0917801562528,0.623602789307,0.266916906325,-135.141981824
0.123172815097,0.0916325296026,0.61525597657,0.274619184688,-141.323476022
0.124811898065,0.0958834873957,0.619177197711,0.274347088576,-108.71111403
0.12549658481,0.100445522336,0.616244456011,0.274493688336,-159.193571746
0.123024048,0.0972381875563,0.613842651142,0.274232698941,-132.413714029
0.128932648561,0.0960111120472,0.617947060197,0.272308309416,-113.598667952
0.122766606839,0.0969905071914,0.619180636159,0.283582655485,-141.049448673
0.126291541502,0.0928928627677,0.612164063596,0.27082751735,-144.105472254
0.117456170696,0.0918717575298,0.622489626853,0.264590207764,-114.971611313
0.129066755118,0.098082904785,0.604336702196,0.262483605514,-116.556031001
0.130375800532,0.0999725218494,0.630964981492,0.272775098594,-144.851669092
0.125946854893,0.0918481699363,0.62138346494,0.276333455634,-146.784663391
0.122245299431,0.0966773846454,0.61560390031,0.273535572101,-130.244894873
0.124542057059,0.0983407702906,0.627402545476,0.27281332866,-146.960228106
0.12386693884,0.0951849460984,0.616174851962,0.282256184357,-110.539379511
0.119805366853,0.0949813656128,0.618244974556,0.266166947726,-119.125950327
0.121930080567,0.0937486852105,0.616926356112,0.276002127822,-110.775060138
0.131255560255,0.0972495793233,0.622710315922,0.26709155354,-112.304877414
0.125376163071,0.0963396214354,0.613752255414,0.285915851615,-115.912912911
0.12384468255,0.0923007065712,0.622731970921,0.271613466145,-133.78716584
0.126531199126,0.0965964056184,0.624938734508,0.273178087974,-111.625390918
0.123104071554,0.0969486267859,0.628260014862,0.269831588612,-135.993757395
0.125586259583,0.0974853700965,0.616995841886,0.272541565042,-122.96944718
0.126763565235,0.0977363486677,0.619147362964,0.264881802306,-118.768989754
0.122437071674,0.0966068210427,0.607939302812,0.277888378305,-125.475788954
0.129292576312,0.0956159707892,0.617179444329,0.274441041843,-120.061813492
0.126416318363,0.0902614688253,0.617678236698,0.270864330565,-165.51326238
0.124176185449,0.10086189893,0.615240261764,0.275799294724,-165.805701303
0.130775572121,0.099536662855,0.616713706842,0.279869358235,-132.124055112
0.125272362724,0.0961078825486,0.614909808131,0.271952524999,-106.135863101
0.123609894467,0.0994200028278,0.612842373659,0.272407266823,-153.22949405
0.129539922631,0.0941294951024,0.608013184122,0.278152577674,-144.038678202
0.13063317182,0.0978595836395,0.61476875237,0.269564921274,-111.196524002
0.125812669955,0.0976631118037,0.605208703141,0.281894564891,-121.650906658
0.129891801849,0.0934789250256,0.61790038238,0.267625324377,-150.779621186
0.128456440846,0.0965157405289,0.617830720465,0.265292734201,-110.821901559
0.129600384086,0.0932565125583,0.604533775773,0.27474305874,-155.512681832
0.123689078327,0.0966276519791,0.621157703008,0.271209712923,-123.974580173
0.125425804859,0.0945092060927,0.61238063128,0.27206111778,-118.655137201
0.129805315534,0.0944400039565,0.614224735131,0.263529363686,-145.001058571
0.12962834067,0.0879088314113,0.614037291,0.288246464573,-185.764312992
0.127840985082,0.0986753319645,0.605764893338,0.271506030336,-122.24969163
0.126780491811,0.0917329104431,0.612079768223,0.273629095257,-155.874772758
0.126566148819,0.100836019967,0.612005713185,0.259636894264,-152.124284377
0.127482822856,0.0935829103773,0.627994510276,0.275501423659,-129.917548053
0.128986188698,0.0936834776547,0.615416830933,0.272612487086,-144.487611301
0.121783480659,0.0957842533881,0.618100564136,0.272086593381,-122.001001015
0.121350876298,0.0970340577548,0.617681308526,0.269901171649,-138.636635718
0.122206280339,0.0992728662773,0.609379315417,0.262173757792,-151.156952025
0.124225703571,0.0924879459182,0.615771064517,0.260790349992,-141.55910017
0.124380151377,0.0958032975871,0.617574389533,0.277434276797,-110.848108705
0.128302702101,0.0949754671936,0.610920028639,0.27609281058,-127.097879534
0.12213599507,0.091870281351,0.612886552184,0.264155268766,-138.776874097
0.127007548329,0.0946697010945,0.615289447858,0.26700461418,-125.974654769
0.12183917817,0.103220071748,0.622335830607,0.271439404831,-184.425683033
0.123784467534,0.0908819313191,0.618736925766,0.270512718193,-150.89546952
0.128910895836,0.0937282452807,0.621216519736,0.274782347271,-139.372227698
0.122423543162,0.0985660042618,0.610688399114,0.277463201577,-150.139861081
0.124075914075,0.0983138064452,0.616296414202,0.273802035114,-142.022901382
0.127221042106,0.0935681721935,0.618784541029,0.270489097711,-136.864780692
0.124399523147,0.0911947647148,0.613731342999,0.261307518553,-155.218876199
0.128489768824,0.100725519633,0.622269567156,0.276219908262,-156.062583122
0.128824286789,0.0973269559012,0.607925357799,0.27048086236,-110.442039546
0.122558828096,0.0931834872099,0.611519744464,0.278896737516,-120.524756129
0.12467673185,0.0948990016109,0.627178518644,0.271043698454,-105.928774496
0.122282140839,0.0988169802059,0.62716289868,0.26802306558,-157.422130845
0.123094055007,0.0949355666706,0.623792566704,0.262821745707,-104.940883895
0.12687458795,0.0949522549872,0.627732405785,0.265512846429,-112.802599769
0.121771523668,0.0963157735968,0.627479578809,0.271643102868,-135.40711012
0.127056574279,0.0957439411759,0.626606175537,0.260421476739,-108.77266942
0.122485803792,0.0951288950333,0.625973590263,0.264542708277,-110.368791248
0.126290573063,0.0957678544781,0.625375482239,0.253022944988,-110.820642199
0.122373401089,0.0949322326109,0.628050344514,0.273987472405,-117.155552692
0.127213831184,0.0954069656968,0.627824911721,0.253674225894,-116.874059895
0.120991432672,0.0949508326709,0.617790928993,0.259391742109,-107.704316087
0.12628586973,0.0938510192165,0.62496649018,0.265454898462,-126.849088711
0.123246204742,0.100979875458,0.624549968453,0.261195967887,-167.6093958
0.128291904083,0.0925574384915,0.622248416509,0.266311684203,-151.643838486
0.11885786899,0.0928803879498,0.620943983807,0.258791302557,-108.519882173
0.126347719529,0.0918895217328,0.623680212673,0.261883803529,-151.602415487
0.125727755233,0.0945525530162,0.625302218092,0.256951721125,-118.763477768
0.120904540062,0.0961502021031,0.632784166975,0.267685818229,-138.836545277
0.123581964749,0.09247952732,0.625973244846,0.261346164138,-132.241554964
0.122825730125,0.0943349137886,0.627620094375,0.265568782978,-106.041171996
0.125585128314,0.0911814068449,0.62686076953,0.253543522815,-156.578352889
0.126724555036,0.0958675707202,0.626638571489,0.264454298813,-105.331082589
0.124517461885,0.0931828875553,0.620834762617,0.262370897778,-130.795970263
0.125117720043,0.099813367556,0.622562366101,0.260320909368,-152.083084742
0.132165591283,0.0966139077576,0.626391557123,0.260144012104,-126.350441911
0.128210994634,0.0991573627953,0.629345205028,0.261227107707,-137.187383976
0.126111090647,0.0972824957085,0.629999995435,0.255008579789,-118.56718007
0.131072152502,0.0988125919839,0.625437124043,0.258008730946,-120.195473573
0.124675214267,0.0939285455252,0.624114816081,0.261428591485,-119.450153584
0.123637755191,0.091112246467,0.631111196819,0.264575525884,-144.409207587
0.126674375186,0.0923709058553,0.623744636771,0.269360856006,-145.430123418
0.128254168674,0.0940087069478,0.620643146327,0.265981287686,-137.527511549
0.127627779587,0.0956222555063,0.634630261528,0.27392088085,-105.756378927
0.127902968324,0.0915435767741,0.620280977139,0.278344785857,-156.337428834
0.126190369852,0.0971402044597,0.62923003874,0.273025168672,-125.094868159
0.126509303268,0.0929466816821,0.641262175366,0.276805765019,-125.803073486
0.124337820055,0.0889132400544,0.641602106643,0.271672801152,-162.426522465
0.123722711875,0.0935870187084,0.630418940655,0.279035524969,-113.744742308
0.122037139264,0.0969797643681,0.633965078882,0.273542237182,-147.174641228
0.119923204263,0.0954782351746,0.630897295138,0.267837807307,-135.251561937
0.130832699377,0.0976324905123,0.638854728084,0.268218271165,-112.984630186
0.130280979,0.101214654242,0.643982539656,0.276856424697,-163.616000084
0.130334301317,0.096911522893,0.635522531504,0.285027056639,-115.673624528
0.126852926457,0.0993012314697,0.643723033009,0.270821197887,-155.189921459
0.124206456653,0.0984642639142,0.631085590015,0.276721097174,-153.691925926
0.125199104131,0.0967411431074,0.637392481721,0.281761582431,-138.596047751
0.130616856038,0.0986400432399,0.634466784644,0.271040727447,-127.692906389
0.125221202101,0.0930505610837,0.63369554455,0.276919438734,-122.918298037
0.126162264104,0.0998397264178,0.636279263419,0.287056621873,-165.964617783
0.126233061375,0.0964653591732,0.641462227309,0.275267957177,-127.22193212
0.122514216614,0.0943158099565,0.642579189338,0.269902836376,-116.905375252
0.127620779789,0.093642727002,0.633978984659,0.28148614909,-123.847491903
0.12330069367,0.0953675398664,0.640382993332,0.271268999687,-124.37929732
0.131401607981,0.0951015606339,0.64285513475,0.279864373105,-115.331146498
0.129393948815,0.0947969603143,0.623567132879,0.267282079884,-130.975544862
0.127043627159,0.094859266077,0.630979992398,0.278971042179,-109.251319402
0.126646734432,0.0965007403319,0.640616991825,0.272902979892,-122.673675323
0.130284449776,0.0947169710307,0.64044436202,0.273704663861,-120.064042315
0.127429849707,0.0946027589226,0.626846681838,0.280903647091,-114.46590583
0.128359546647,0.0938051583245,0.630109879516,0.276318006338,-129.596841919
0.12598168957,0.10002185053,0.634290217644,0.265168673162,-158.37731702
0.125689404846,0.0967735670302,0.630440575486,0.258252958838,-114.867195257
0.127004898395,0.0953114577638,0.632816394024,0.278424334824,-107.959251426
0.128251260196,0.0982838673744,0.635664270367,0.270229001947,-134.253652776
0.125780904642,0.0955191224484,0.641621886195,0.266078472094,-109.453627005
0.126500515003,0.0985780007326,0.637176433987,0.271855885227,-146.855530099
0.13104548676,0.0951176412111,0.642818050642,0.278954603468,-113.944230486
0.130239192519,0.0991814982231,0.628191652571,0.272694109726,-133.587661042
0.124281507953,0.0946278349074,0.634354360206,0.278727489162,-114.25230321
0.128267050994,0.0986305734647,0.625815838988,0.274009438643,-134.042381389
0.127380752775,0.0905778777004,0.62534869763,0.267711623266,-164.029906678
0.128429134989,0.0969890027191,0.632075706522,0.271663559356,-111.876568196
0.131489440977,0.0938091463661,0.628550079098,0.273334765478,-145.978239719
0.126007729004,0.0962141848519,0.626001337694,0.276977887097,-113.357302945
0.126023886164,0.0911207983534,0.634908666596,0.280128657881,-147.436619942
0.12518388525,0.0982423871489,0.63388051189,0.279184755082,-150.710089929
0.124960483662,0.0924992064946,0.635998476004,0.273536186961,-128.495480544
0.131358342188,0.0949334456018,0.64125321803,0.277122865852,-119.76129998
0.126737083973,0.0963996201319,0.62197989482,0.264480583536,-106.015799012
0.124850660819,0.0980605093274,0.620688107399,0.274593308687,-138.910958216
0.123474939882,0.0958535574242,0.612506185706,0.265114103202,-106.726397368
0.121202278768,0.091753521119,0.619954912054,0.254622951883,-135.31981268
0.124769768036,0.0992707038819,0.628281899794,0.264848076299,-152.572511704
0.125649848483,0.0987250849601,0.618941222387,0.263015417994,-136.713167312
0.128257692967,0.0960680512823,0.621684813796,0.272250744335,-107.406839839
0.128027286507,0.0963274233682,0.618701148497,0.273357914544,-106.012913146
0.129089609084,0.0972493596948,0.6181244637,0.277504498781,-107.258089379
0.128604130463,0.0927825042817,0.611538735751,0.274404939881,-152.996322716
0.126370477726,0.096770693577,0.62195959149,0.270936293965,-111.252061605
0.125074326763,0.0931340669928,0.623286264844,0.270528828474,-129.098600504
0.127206560404,0.101461957429,0.615995138188,0.275785693404,-162.48944332
0.130113985379,0.100037204483,0.618084802587,0.267780398335,-136.876843758
0.131211151086,0.0982283795703,0.618058831789,0.274418134234,-110.691946042
0.123721674356,0.099832986408,0.613539004265,0.270544923565,-156.380541943
0.133501313485,0.0942304566608,0.622083966223,0.275858809921,-152.084228022
0.12971552994,0.0936568528423,0.6213792088,0.268697509674,-146.1112076
0.12773828345,0.0983607498875,0.619766711123,0.269973364939,-125.982087476
0.12408504766,0.0960230273151,0.620184425989,0.27457091958,-114.861959195
0.129572934184,0.0961731360519,0.619848112833,0.270317594999,-114.921768557
0.126710117953,0.0974106944139,0.61719542712,0.284994762639,-125.442849012
0.128265621896,0.0956388690221,0.625843211205,0.273146188011,-108.794353818
0.125952464143,0.0975838254141,0.625740991022,0.272822479024,-129.68216765
0.127193462565,0.101582303505,0.615650845536,0.265475474265,-159.784532453
0.131707393656,0.0957830320827,0.618980554942,0.278527745907,-126.59727565
0.12687331551,0.0982675641646,0.624409816093,0.275826982819,-135.776233842
0.123985314504,0.0985096591421,0.621949079658,0.272020258081,-147.243423147
0.125459828987,0.0968830287569,0.615276320267,0.270090825775,-112.834552159
0.13051082996,0.0983574178656,0.621323282856,0.273321043527,-115.785811331
0.124890362785,0.0929392244194,0.614405152019,0.27168152615,-135.78433764
0.129092762949,0.0996728529301,0.613561583879,0.275589591076,-136.974300928
0.130225953921,0.0935661134434,0.61915728973,0.272054863689,-148.849560214
0.128106827879,0.0946256605669,0.615788624663,0.281099215875,-124.735371966
0.129863753475,0.094794028185,0.621946230396,0.268416169225,-133.948435735
0.126300890047,0.0970571071973,0.621894713652,0.274395984999,-117.865634743
0.12543711027,0.100737959892,0.616430284629,0.266020024766,-158.587790746
0.127845802171,0.101103888121,0.617628908465,0.282322228076,-161.259565853
0.132583894221,0.0920486351161,0.620322382539,0.268521755863,-168.894409649
0.124933458015,0.0951169113152,0.618684531445,0.26919618293,-106.302061535
0.128573695743,0.0961860960236,0.621740332102,0.274339004592,-106.616892288
0.132862240061,0.0970464254233,0.628662258933,0.271352866085,-111.99920782
0.128298887284,0.0972432883591,0.624878087593,0.269437785046,-110.180270298
0.127776981418,0.0926723142619,0.622209767885,0.276062133241,-145.066710609
0.130314003034,0.0962586594336,0.620461811718,0.269765221421,-117.856616414
0.130235322775,0.093499651006,0.630954234688,0.276473409713,-141.423540295
0.124887943735,0.0913210113239,0.618109440458,0.272144320828,-150.608103676
0.128091043736,0.093990535535,0.620910309234,0.272337581217,-133.662956378
0.125013513857,0.0988651847887,0.61743921904,0.273726094212,-145.390636641
0.129756062575,0.0994288022567,0.620254925678,0.268833277286,-131.997919827
0.128697366165,0.0954429714462,0.622330027388,0.272247416694,-116.324307021
0.127984391674,0.0946229328712,0.619093236266,0.281334282299,-121.732265471
0.130659105679,0.0947940616689,0.611984244379,0.272125850297,-142.275576075
0.130588220489,0.0947606459336,0.622393957263,0.277940484331,-132.716381007
0.126084459099,0.0972742409221,0.62289396032,0.280919671822,-128.504899595
0.126554220558,0.095184919117,0.623370900646,0.270861787352,-108.834760046
0.13092837991,0.0998374747773,0.620061084884,0.274468387908,-135.005359176
0.128626261051,0.0974970839849,0.620768441076,0.271561252057,-110.772900233
0.130213422794,0.0964621346502,0.625735026315,0.269139819257,-111.065452181
0.12804525624,0.0974152624041,0.619351787804,0.280251814435,-116.100790474
0.126806290455,0.0974585286571,0.623143112448,0.271235166211,-120.001023826
0.129633427257,0.0951246158747,0.623541448297,0.279624769827,-120.569590281
0.129006886354,0.0962798641924,0.61669754957,0.271770676764,-112.144199386
0.12749492122,0.0959533697115,0.620437312131,0.274459138731,-105.811548821
0.128301278973,0.0957018465031,0.621206496666,0.27388165691,-110.812698032
0.127466969522,0.0955905348934,0.621903285541,0.274689426802,-107.743386307
0.128579470379,0.096594647831,0.619457506807,0.274380339719,-105.507661084
0.129207237981,0.0983390371557,0.61621779657,0.273386965201,-118.09357587
0.128070473176,0.0948081300818,0.621561370427,0.275729248536,-120.38169345
0.127846819324,0.0959070460525,0.623671063264,0.273382307276,-106.029378368
0.128612077605,0.0958898044289,0.622183943992,0.273225418255,-109.828269097
0.126746887827,0.0967659985938,0.620302434183,0.276009252235,-111.212432655
0.127342926307,0.0950164315863,0.626564133416,0.276523641899,-110.444586502
0.124918639558,0.0977864785628,0.626951453504,0.266289861567,-134.484513045
0.127234497856,0.0945226119234,0.625689430143,0.275795596979,-117.089834211
0.128254590493,0.0950972988072,0.620926299465,0.268946339097,-121.661093524
0.128117874581,0.0974460485392,0.623963817737,0.28008575139,-120.002272646
0.128200417937,0.0970369603434,0.621400819615,0.269465437896,-107.385982039
0.127691325848,0.097815866785,0.617194504915,0.263503062122,-115.144368476
0.130263599571,0.0976882270468,0.622223172121,0.270486331632,-108.832691517
0.128721614223,0.096450306538,0.622807631585,0.271338434398,-106.252253084
0.127108173375,0.0962629540739,0.620915088924,0.27200519101,-105.046434351
0.126775397845,0.0959132514651,0.619253118627,0.273184404369,-105.251446615
0.126835400951,0.0953846249794,0.621651310336,0.274003069257,-107.790761809
0.126608754175,0.0952666909828,0.614696438088,0.275572738259,-111.550590991
0.125758440512,0.096126617001,0.615466385514,0.274226387942,-105.862819393
0.125759753031,0.0967760635734,0.617576700914,0.272769693119,-112.553451138
0.126422462677,0.0946609930393,0.613890739384,0.275028823569,-119.498641054
0.127539999719,0.0965801297486,0.61832427611,0.273595476264,-105.479786536
0.124209968473,0.0956216708459,0.617804775279,0.271031134669,-106.56614787
0.128466808578,0.0957226144006,0.619800562611,0.275296601881,-111.628233985
0.127277374276,0.0982185755704,0.61882675446,0.276881959696,-129.584223646
0.124639851701,0.0964495507542,0.618541689899,0.273386665748,-115.330505335
0.12568785092,0.0975854636877,0.616396337897,0.271619365644,-122.871468143
0.127161144141,0.0960067168864,0.615683599184,0.270486870629,-107.947803364
0.128155236927,0.0989785251159,0.619931395389,0.274510114625,-135.472037172
0.127915699499,0.0953787491778,0.617712442298,0.275263939346,-114.711332401
0.125168381949,0.0967892389122,0.620730177448,0.270902739152,-117.117334993
0.126046878562,0.0991892910116,0.618507115457,0.271996386148,-144.81909842
0.127150487544,0.0971860490703,0.617177325086,0.270202171954,-110.284003402
0.12956559129,0.0966421160561,0.61693011731,0.27359320949,-109.889519573
0.126080003953,0.0961174864963,0.62039367533,0.274955472111,-106.752468066
0.126449572606,0.0966167185459,0.621457166378,0.270910796525,-108.824591233
0.127524883361,0.0960757783233,0.621143223607,0.273060315169,-105.378899237
0.130856947423,0.0955987514921,0.621074234991,0.269809741191,-128.938799109
0.127600931186,0.096097601656,0.620217073349,0.276666837,-105.150805384
0.126964433842,0.0960101327041,0.616420320324,0.272479797594,-106.201106267
0.125410341174,0.0976254172883,0.609021697964,0.277176738327,-122.861170448
0.12615522688,0.0945608556668,0.609085410262,0.27169620795,-124.778677939
0.124987335627,0.0973131351065,0.61531999416,0.27204349301,-122.400691381
0.127422918701,0.0951436492094,0.616343555342,0.269183958396,-119.734583068
0.124318319287,0.0966599024616,0.613511521942,0.2767116286,-118.515110369
0.126561988784,0.095714165105,0.611062196465,0.27355526568,-109.495769904
0.126863427936,0.0944350687298,0.617421319267,0.271830194946,-124.065771436
0.127364744462,0.0957771588352,0.613711249599,0.27242718597,-111.347928509
0.127169968982,0.0917904623546,0.618768294717,0.274110922922,-153.593050972
0.126452057624,0.0973492930041,0.611890989397,0.270472591197,-112.660533814
0.125805915564,0.10052017554,0.616541507297,0.275019536075,-159.227844214
0.127393355513,0.0971894073233,0.615830086424,0.273366919567,-109.695806438
0.125908013182,0.0952545585111,0.616216455623,0.274235650155,-108.224265929
0.127396873996,0.0943620301995,0.618629508975,0.273901791837,-126.012147133
0.126625671065,0.0955959346217,0.619815324362,0.272831858786,-106.482219605
0.127156161366,0.0970622903048,0.620096289713,0.274059763396,-111.691395301
0.126902506507,0.0939399084882,0.622100566349,0.272527007689,-127.397385237
0.126847605393,0.0941372849314,0.621871366374,0.26994978406,-125.829245049
0.126392787466,0.0956750029031,0.620245967526,0.270157891617,-105.815798614
0.123863110923,0.0945567858961,0.619721627066,0.270252406895,-107.217362595
0.124569946907,0.093159442428,0.621106685393,0.265630292867,-129.660305232
0.124369360812,0.0960476498428,0.620346478854,0.273625255458,-113.056326418
0.124859596995,0.0951692501213,0.616345001187,0.269083695963,-106.640666036
0.129380300467,0.0964959410074,0.621106401403,0.270143744334,-109.738583591
0.12817262628,0.0950650969815,0.614524125047,0.269852293101,-126.0589937
0.126604168427,0.0964648472789,0.616266689502,0.271644121999,-105.771104914
0.127216711532,0.0979436849719,0.617922096807,0.271838255951,-121.880831957
0.127884581269,0.0966191717579,0.613643585473,0.26916497566,-108.18644131
0.12693534219,0.09540525305,0.622701696736,0.26979709753,-108.881968565
0.12526056232,0.0988688809605,0.611465569031,0.271185779476,-139.428162062
0.126529246918,0.0973426337849,0.618190663936,0.271751858717,-116.181596925
0.125476566394,0.0962379500768,0.61636949964,0.27114967574,-106.713956213
0.122292877962,0.0946110038922,0.615261788184,0.269130474168,-105.760882768
0.123426032698,0.0949257724764,0.614748550656,0.26812556509,-105.44222018
0.121047761289,0.0946013412613,0.620979006185,0.266272573,-109.906275592
0.122401076989,0.0942151297727,0.619385963088,0.266479617476,-106.646301878
0.124466775407,0.0945441987615,0.622929515367,0.267961649783,-108.308539941
0.122960932162,0.0954099326518,0.615903086423,0.263403511322,-105.569285451
0.12369570968,0.0966969873478,0.614205981657,0.262670472269,-115.534572776
0.12371542093,0.0947696883948,0.616488969899,0.267491772509,-106.58041276
0.125907257419,0.09751191601,0.61473726954,0.260053838109,-115.995983685
0.125820356803,0.095662040575,0.618402880957,0.261374515006,-108.468433435
0.123610032099,0.0955072298469,0.617592045283,0.264961522357,-105.457856527
0.123970793812,0.0966165494829,0.619717699368,0.264848535954,-117.502922405
0.123205530342,0.0971667836249,0.623401463744,0.263084413409,-131.120659835
